movie_id,title,industry,genre,budget_million,release_year,runtime_min,critic_rating,audience_rating,review_sentiment,review_volume,star_power,social_media_buzz,marketing_spend_million,box_office_collection
1237,Raanjhanaa (2022),Bengali,Action,93.65,2016,131,4.6,5.2,0.71,2441,4.8,2913,44.92,154.87
1238,Tanhaji (2022),Hindi,Drama,159.05,2023,124,7.1,8.0,-0.12,1774,6.3,1392,65.09,1379.33
1239,Chhichhore (2012),Hindi,Romance,52.51,2014,135,4.9,3.5,-0.74,1478,3.3,10,47.26,101.75
1240,Kaithi (2023),Tamil,Action,17.18,2024,120,5.4,7.1,-0.09,2605,8.8,3201,15.46,113.92
1241,Bhaag Milkha Bhaag (2022),Hindi,Action,23.83,2021,141,7.0,5.8,-0.44,823,7.7,1366,21.45,115.82
1242,Karthikeya 2 (2022),Telugu,Comedy,64.65,2019,134,6.3,6.4,0.86,2217,1.8,934,58.19,197.4
1243,Raid (2014),Hindi,Comedy,133.52,2025,117,4.7,4.3,-0.2,1185,3.3,10,69.57,610.77
1244,Talvar (2020) (2025),Telugu,Drama,40.02,2019,148,4.5,2.7,-0.37,5108,6.8,267,36.02,166.96
1245,Jai Bhim (2021),Telugu,Romance,26.28,2011,126,4.8,6.4,-0.97,1754,5.6,3268,18.82,82.29
1246,Happy New Year (2015),Kannada,Drama,64.12,2016,131,7.1,6.8,0.84,2987,7.9,2891,7.26,306.86
1247,Zindagi Na Milegi Dobara (2024) (2012),Hindi,Action,98.89,2025,140,5.4,5.6,-0.11,1837,6.9,1561,78.59,343.95
1248,Gangs of Wasseypur (2014) (2014),Telugu,Family,44.27,2018,172,7.5,6.1,0.99,2740,4.3,4891,39.84,196.47
1249,Tiger Zinda Hai (2017),Tamil,Family,49.54,2025,148,7.0,7.2,-0.49,1970,6.5,2615,44.59,170.19
1250,Hamari Adhuri Kahani (2020),Malayalam,Action,79.61,2010,166,6.4,5.2,0.68,566,4.2,5355,50.43,286.89
1251,Premam (Malayalam) (2021),Malayalam,Romance,81.2,2024,124,5.0,5.1,0.43,1577,4.6,1939,9.62,243.84
1252,KGF: Chapter 1 (2022),Kannada,Drama,42.21,2015,135,7.6,7.0,0.31,737,5.6,10,22.92,162.17
1253,Mubarakan (2015),Marathi,Action,62.43,2024,137,5.7,8.2,0.05,698,7.1,1405,15.21,71.0
1254,Master (2023) (2024),Hindi,Musical,165.41,2020,156,6.5,7.1,-0.88,2394,7.0,796,71.97,468.69
1255,Ek Villain (2016),Malayalam,Musical,39.64,2023,146,5.0,4.7,0.6,2465,5.9,10,35.68,31.24
1256,Sivaji (2010),Bengali,Thriller,16.46,2019,140,5.8,5.3,-0.51,768,7.4,5528,6.7,112.16
1257,Don 2 (2014),Marathi,Romance,45.5,2019,154,7.1,6.8,-0.13,1617,5.3,10,40.95,132.61
1258,PK (2013) (2019),Tamil,Romance,31.72,2025,162,10.0,10.0,0.21,1558,3.0,994,28.55,86.39
1259,Jailer (2025) (2017),Tamil,Drama,77.56,2014,145,6.2,6.1,-0.23,3136,4.9,2032,6.93,88.34
1260,English Vinglish (2017) (2014),Malayalam,Action,96.46,2016,138,6.8,7.9,0.52,4357,6.6,3513,65.36,208.58
1261,Zindagi Na Milegi Dobara (2021),Tamil,Drama,47.84,2012,145,5.7,7.2,-0.46,2617,7.3,1018,43.06,172.44
1262,Panga (2023),Telugu,Family,97.6,2024,138,6.9,6.3,-0.5,1774,5.4,3205,49.83,229.26
1263,Dangal (2021),Hindi,Drama,99.55,2020,147,5.1,4.0,0.51,856,6.9,10,15.97,689.06
1264,Tanu Weds Manu (2019) (2011),Telugu,Drama,66.47,2010,153,8.1,7.7,0.17,2655,6.3,2693,49.1,286.07
1265,KGF: Chapter 1 (2015) (2012),Telugu,Thriller,48.86,2022,143,6.6,7.8,0.31,1329,7.8,193,34.46,75.92
1266,Tiger Zinda Hai (2018),Tamil,Family,74.9,2018,140,6.3,5.1,0.64,711,8.0,1746,57.17,128.32
1267,Uri: The Surgical Strike (2014) (2019),Tamil,Action,79.59,2013,163,7.5,6.7,-0.58,345,3.7,2949,60.94,149.56
1268,Fukrey Returns (2011),Hindi,Action,73.19,2017,139,7.0,7.3,-0.56,2210,4.9,1518,65.87,560.46
1269,Lipstick Under My Burkha (2024),Hindi,Action,295.28,2021,136,5.9,6.1,-0.97,884,5.6,852,44.54,1745.18
1270,Dangal (2012) (2013),Hindi,Musical,50.11,2021,121,7.5,8.3,-0.52,1794,10.0,1646,26.52,441.82
1271,English Vinglish (2016),Telugu,Romance,80.04,2012,123,7.7,9.5,-0.28,5769,7.4,4622,40.91,555.56
1272,Bangalore Days (2011) (2012),Tamil,Family,73.64,2011,129,6.1,6.7,0.03,1964,7.7,3755,66.28,260.42
1273,Jhund (2019),Malayalam,Drama,74.13,2012,139,8.6,9.0,0.53,1326,7.8,10,28.64,142.81
1274,The Kashmir Files (2021),Hindi,Action,270.93,2014,119,6.3,6.5,0.53,521,6.7,2571,71.69,525.54
1275,Premam (Malayalam) (2022),Malayalam,Action,67.77,2018,156,4.3,6.2,0.06,4046,5.5,775,60.99,176.47
1276,Bajrangi Bhaijaan (2017),Hindi,Drama,77.31,2015,133,6.2,7.9,0.16,117,2.0,2588,56.66,347.67
1277,Andhadhun (2024),Hindi,Comedy,161.17,2022,153,7.3,7.8,0.3,1002,3.3,1641,63.75,1455.09
1278,Krrish 3 (2019),Tamil,Romance,42.8,2010,135,7.1,5.7,0.54,821,8.1,3154,38.52,143.61
1279,Gangs of Wasseypur (2013),Kannada,Action,70.5,2021,157,7.9,6.4,0.25,2067,9.1,1488,25.46,235.98
1280,Pad Man (2019),Hindi,Drama,83.13,2018,134,5.6,6.7,0.91,394,7.0,1928,62.84,453.22
1281,Kabali (2021) (2023),Hindi,Thriller,188.14,2016,126,6.4,6.8,-0.1,1773,6.5,3690,49.69,1404.24
1282,Rathnan Prapancha (2011),Malayalam,Romance,17.61,2025,139,5.4,7.8,-0.06,1425,6.1,10,15.85,40.35
1283,Raid (2014),Hindi,Romance,297.7,2024,141,5.4,4.9,0.27,2064,4.9,884,14.7,1672.37
1284,Piku (2015),Telugu,Drama,97.23,2013,144,7.6,8.6,-0.61,1448,8.8,10,57.25,83.98
1285,Talvar (2023),Hindi,Drama,157.2,2014,127,6.6,5.9,-0.63,923,5.8,1412,52.3,982.39
1286,Mersal (2022),Hindi,Romance,184.78,2012,157,7.8,9.0,-0.81,3550,8.2,3388,79.48,1124.31
1287,Bell Bottom (2023),Kannada,Crime,49.56,2012,139,5.3,4.6,0.77,2961,6.9,1770,44.6,76.77
1288,Housefull 3 (2011),Hindi,Thriller,278.05,2014,132,7.8,8.2,-0.85,2232,2.6,10,62.92,1038.79
1289,Highway (2010),Hindi,Action,44.81,2013,116,7.3,6.9,-0.77,2242,8.0,7619,22.09,531.59
1290,Brahmastra (2018),Hindi,Musical,282.03,2019,153,6.8,7.4,-0.76,1565,2.6,10,47.05,698.27
1291,Bangalore Days (2011),Hindi,Family,96.08,2018,123,5.8,5.9,0.73,2478,5.4,1140,65.72,365.0
1292,Andhadhun (2015) (2014),Hindi,Drama,245.29,2025,122,7.1,8.3,0.69,796,6.3,233,57.5,1310.7
1293,Barfi! (2024),Hindi,Romance,252.8,2024,124,6.3,7.1,-0.86,1849,9.5,10,6.74,480.08
1294,Jai Bhim (2024) (2017),Hindi,Action,29.66,2025,127,7.5,6.5,-0.44,2119,9.5,1735,8.03,220.42
1295,Gully Boy (2024) (2013),Tamil,Drama,30.02,2022,171,7.9,8.8,-0.98,1179,5.4,821,27.02,46.9
1296,Aruvi (2016),Telugu,Thriller,2.12,2018,134,5.9,5.5,-0.18,1459,6.2,1088,1.91,46.06
1297,Jailer (2024),Hindi,Action,188.98,2020,137,8.0,8.6,0.79,2351,4.5,666,39.09,1497.07
1298,RRR (2019),Telugu,Romance,55.45,2025,157,4.7,4.3,0.76,2089,6.8,10,31.6,115.39
1299,Vada Chennai (2012) (2015),Tamil,Crime,84.48,2015,133,4.3,4.3,0.27,1395,7.2,10,73.88,83.03
1300,Dhoom 3 (2025),Hindi,Musical,71.17,2021,139,5.9,5.8,-0.08,4185,3.6,3133,60.28,332.27
1301,Mubarakan (2019),Hindi,Drama,143.47,2012,135,8.6,9.0,0.28,1643,3.9,2816,63.76,708.56
1302,Sivaji (2023),Hindi,Drama,65.35,2021,135,5.8,6.9,0.68,2320,4.8,711,15.85,339.86
1303,Hamari Adhuri Kahani (2010),Telugu,Crime,21.72,2022,134,6.7,6.0,0.31,1935,4.9,1745,19.55,47.21
1304,Enthiran (2013),Tamil,Action,70.74,2015,140,7.9,6.1,-0.65,1695,5.7,2314,63.67,348.52
1305,Gangs of Wasseypur (2020),Hindi,Crime,203.53,2024,119,5.9,6.8,-0.13,2270,5.3,5117,26.59,1513.68
1306,My Name Is Khan (2018),Tamil,Family,3.55,2020,138,5.6,5.2,-0.46,2584,4.9,10,3.19,24.28
1307,Newton (2015),Hindi,Action,18.97,2011,158,6.9,6.6,-0.54,2472,5.3,492,17.07,86.6
1308,Bangalore Days (2018),Hindi,Drama,71.01,2019,138,7.3,7.8,-0.63,1089,1.4,1448,63.91,328.49
1309,Bareilly Ki Barfi (2014),Hindi,Drama,284.43,2024,152,6.1,6.9,0.0,427,7.3,797,72.16,559.11
1310,Baahubali: The Beginning (2021) (2014),Telugu,Romance,19.29,2018,132,6.9,6.5,0.11,1261,6.1,3660,5.13,95.25
1311,Article 15 (2011) (2010),Bengali,Drama,15.39,2017,119,7.1,7.6,0.89,2083,4.8,479,13.85,71.6
1312,Toofan (2021),Kannada,Action,57.74,2019,173,6.2,6.0,-0.44,1681,4.4,5160,51.97,204.17
1313,Angamaly Diaries (2021),Malayalam,Comedy,22.24,2010,145,8.5,8.9,-0.87,928,10.0,88,20.02,72.62
1314,Bell Bottom (2024),Telugu,Thriller,42.69,2020,164,5.4,5.8,0.94,4052,5.8,2573,38.42,94.36
1315,Robot (Enthiran) (2021),Telugu,Comedy,77.82,2012,123,7.2,6.8,-0.1,1801,6.2,2009,12.79,106.29
1316,Jailer (2025) (2013),Hindi,Drama,248.91,2025,117,7.0,7.0,0.99,2073,7.2,10,12.83,1274.86
1317,Laal Singh Chaddha (2023),Hindi,Family,101.35,2019,127,6.9,6.6,0.9,3990,8.7,675,52.51,351.38
1318,Drishyam (Malayalam) (2018),Malayalam,Romance,51.81,2019,159,6.7,5.4,0.33,2121,4.7,3558,46.63,187.25
1319,Lucifer (2013),Malayalam,Family,34.48,2019,155,7.8,8.1,0.48,2249,5.9,244,15.34,96.07
1320,Drishyam (2022),Malayalam,Drama,90.17,2019,164,6.5,6.7,0.35,1183,5.2,10,5.63,303.08
1321,My Name Is Khan (2016),Hindi,Action,35.35,2018,148,7.3,6.8,-0.48,2312,2.6,903,31.82,150.74
1322,KGF: Chapter 1 (2015),Kannada,Drama,77.43,2023,130,7.4,6.9,0.77,3734,5.4,10,51.3,215.52
1323,Madras (2014),Bengali,Drama,52.13,2023,156,6.6,7.9,0.94,1233,7.1,2066,13.61,189.09
1324,Sultan (2017) (2010),Marathi,Romance,98.49,2025,150,5.4,7.0,-0.05,2171,7.7,2970,5.84,244.69
1325,Lucifer (2021) (2023),Malayalam,Drama,89.18,2011,135,7.4,7.9,-0.2,2321,4.3,4437,51.54,337.06
1326,Raanjhanaa (2019),Hindi,Thriller,130.64,2013,156,4.8,5.3,-0.78,1879,4.5,10,79.69,233.23
1327,Dangal (2014),Hindi,Crime,118.02,2017,123,9.1,8.4,-0.2,2662,6.3,138,77.03,255.79
1328,Super Deluxe (2023),Tamil,Drama,41.19,2019,135,7.8,7.9,0.34,2781,5.8,2299,37.07,123.7
1329,Soorarai Pottru (2022),Malayalam,Thriller,84.7,2014,127,5.3,6.6,0.84,2360,6.9,10,50.81,310.99
1330,Super Deluxe (2019) (2016),Telugu,Action,7.89,2021,177,6.7,6.4,0.08,625,3.9,10,7.1,24.41
1331,Gully Boy (2024) (2024),Hindi,Drama,68.13,2012,135,4.1,3.5,-0.61,3409,6.7,985,16.78,667.02
1332,Thuppakki (2025) (2011),Hindi,Thriller,212.31,2021,139,7.1,8.0,-0.7,4610,10.0,10,76.08,777.24
1333,Paan Singh Tomar (2016) (2021),Marathi,Romance,86.59,2020,145,8.0,7.9,0.28,2362,4.3,3783,65.46,375.18
1334,Ustad Hotel (2013),Malayalam,Drama,38.67,2010,142,8.2,8.1,0.51,1902,6.2,2122,34.8,73.65
1335,Paan Singh Tomar (2016) (2025),Bengali,Action,38.45,2020,127,7.4,9.5,0.29,2142,6.8,10,34.61,75.34
1336,Bhool Bhulaiyaa (2022),Hindi,Action,19.78,2019,129,6.5,6.0,-0.6,3707,6.9,1583,17.8,235.61
1337,Asuran (2025),Tamil,Drama,91.69,2019,122,6.4,7.7,0.93,3502,2.7,661,5.27,368.46
1338,KGF: Chapter 2 (2022) (2019),Telugu,Thriller,96.88,2023,129,7.3,7.0,0.29,1650,4.9,10,71.11,139.61
1339,Gadar 2 (2016),Hindi,Family,28.75,2018,143,7.8,10.0,-0.25,194,6.7,530,25.88,227.0
1340,Gangs of Wasseypur (2011),Hindi,Drama,47.77,2022,157,6.9,6.4,-0.72,2013,5.6,1342,25.09,113.07
1341,Golmaal Again (2010),Malayalam,Action,74.88,2019,138,6.8,6.9,-0.56,1714,6.2,952,44.76,200.65
1342,Gangs of Wasseypur (2022),Tamil,Thriller,25.01,2012,147,7.4,7.1,-0.68,4385,3.5,1747,22.51,66.22
1343,Tiger Zinda Hai (2015),Bengali,Crime,77.3,2023,156,3.6,4.1,-0.7,1691,4.7,1148,42.21,179.84
1344,Barfi! (2024),Hindi,Crime,106.14,2021,155,5.1,4.9,0.49,3443,6.6,2353,3.22,865.31
1345,Kesari (2024),Hindi,Action,97.78,2013,143,7.8,7.2,-0.47,2944,7.4,10,28.25,534.97
1346,Baahubali 2: The Conclusion (2010),Kannada,Action,30.92,2012,154,5.8,5.6,0.19,3156,5.8,10,27.83,71.32
1347,Kaithi (2016),Tamil,Drama,67.82,2019,147,7.1,8.4,0.59,362,6.3,260,61.04,149.92
1348,Thuppakki (2025) (2019),Malayalam,Romance,72.87,2021,111,7.5,8.7,0.24,3370,9.1,3476,31.07,406.58
1349,Queen (2014) (2011),Hindi,Action,218.97,2011,181,5.4,5.3,0.98,2591,5.4,2602,71.49,1535.29
1350,Rockstar (2022) (2019),Marathi,Drama,7.55,2024,128,6.0,8.3,0.15,5206,3.6,10,6.79,19.05
1351,Karthikeya 2 (2024),Telugu,Drama,25.15,2012,137,8.0,10.0,0.43,1300,7.3,2525,18.96,117.3
1352,Thank God (2021),Hindi,Action,174.12,2015,115,5.7,6.9,0.95,1217,5.3,1283,3.41,1262.12
1353,Special 26 (2018),Hindi,Action,226.69,2018,138,7.1,6.6,-0.14,477,8.8,3005,62.9,1734.49
1354,Sairat (2013),Marathi,Drama,87.72,2020,116,6.4,6.8,-0.57,1703,6.0,2045,23.47,337.7
1355,Baahubali: The Beginning (2010),Telugu,Action,22.53,2015,123,6.4,6.7,-0.92,1670,9.1,4584,20.28,189.78
1356,Barfi! (2020) (2024),Bengali,Drama,91.46,2015,110,5.1,6.0,0.37,474,4.6,1401,73.52,372.77
1357,Eega (2014),Telugu,Romance,71.34,2017,160,7.0,6.2,0.6,1150,5.7,1087,16.7,186.93
1358,Vikram (2014),Hindi,Romance,286.42,2015,136,6.2,6.2,-0.16,1671,6.3,664,6.66,660.16
1359,Hamari Adhuri Kahani (2019),Kannada,Drama,99.71,2011,133,6.2,7.4,1.0,3884,5.4,4188,54.29,305.41
1360,Vikram (2024) (2021),Marathi,Romance,7.75,2011,134,6.7,7.9,0.3,3007,5.2,1963,6.98,84.18
1361,Asuran (2023) (2011),Hindi,Comedy,122.99,2025,149,7.9,9.1,-0.96,2213,6.8,10,5.73,848.33
1362,Soorarai Pottru (2023) (2015),Tamil,Drama,11.52,2022,127,7.8,7.2,-0.08,2771,5.3,10,10.37,61.32
1363,Stree (2018),Marathi,Romance,60.37,2020,121,4.7,3.9,0.12,3402,4.4,459,36.62,79.72
1364,Sultan (2017) (2018),Bengali,Action,23.48,2022,144,4.8,5.2,-0.39,2649,8.7,4451,21.13,137.83
1365,Sanju (2025),Kannada,Drama,93.02,2022,143,4.4,4.6,-0.75,1153,7.9,3450,7.7,506.21
1366,Yeh Jawaani Hai Deewani (2018),Hindi,Action,215.26,2014,142,5.4,5.0,0.19,1393,4.5,3822,46.47,475.67
1367,Roberrt (2024),Kannada,Drama,88.47,2018,130,7.2,7.1,0.67,4028,4.4,10,3.0,226.04
1368,Mary Kom (2011),Tamil,Romance,9.52,2012,141,6.2,6.9,0.14,3195,4.8,4938,7.76,172.2
1369,The Kashmir Files (2015),Telugu,Romance,15.78,2020,146,7.7,8.1,0.46,2580,7.8,4484,2.04,106.45
1370,Premam (Telugu remake) (2015),Tamil,Drama,85.99,2024,137,6.9,7.2,-0.67,3367,8.5,3751,23.31,134.09
1371,Sultan (2015),Hindi,Family,221.47,2023,130,5.5,7.1,0.45,5271,6.3,1325,33.14,580.63
1372,Happy New Year (2022),Telugu,Romance,96.24,2010,152,6.2,7.0,0.31,3322,6.3,10,26.74,254.01
1373,Article 15 (2012),Telugu,Comedy,54.93,2022,156,6.1,6.1,-0.95,390,8.6,2172,39.18,124.58
1374,Shershaah (2020),Tamil,Drama,41.13,2021,113,5.4,3.7,-0.17,2888,5.0,2356,37.02,169.28
1375,Drishyam (Telugu remake) (2017),Malayalam,Thriller,49.16,2015,129,6.2,5.5,-0.69,2179,2.8,2681,44.24,142.61
1376,Vikram Vedha (2016),Hindi,Action,108.19,2023,127,6.9,7.5,0.09,1184,3.7,1038,33.18,786.31
1377,Sanju (2014),Hindi,Drama,96.35,2025,148,6.6,5.8,0.88,3143,7.3,3058,48.11,669.11
1378,My Name Is Khan (2016) (2010),Malayalam,Drama,19.87,2020,148,4.7,6.2,0.46,2143,5.1,2582,17.88,88.47
1379,Sivaji (2019),Telugu,Action,91.41,2014,147,4.3,4.2,0.66,3416,6.8,1910,26.4,168.44
1380,Thondimuthalum Driksakshiyum (2025) (2024),Malayalam,Comedy,78.27,2019,148,6.7,7.6,0.33,3041,5.4,466,0.95,64.46
1381,Kahaani (2022) (2012),Marathi,Drama,15.13,2017,124,4.3,6.0,-0.73,2538,6.9,3993,13.62,105.6
1382,Mersal (2022),Malayalam,Action,51.54,2024,149,6.6,7.1,0.61,1888,7.7,2887,46.39,181.7
1383,Sultan (2017) (2010),Hindi,Romance,27.28,2020,138,7.5,8.5,-0.73,2350,4.9,3039,24.55,412.39
1384,KGF: Chapter 1 (2021),Kannada,Romance,15.99,2019,135,5.8,5.6,-0.68,3421,8.5,10,2.85,30.05
1385,Singham Returns (2019),Hindi,Musical,210.42,2019,154,7.2,6.5,-0.45,2809,2.7,5656,58.94,881.27
1386,Vicky Donor (2012),Telugu,Family,51.25,2015,151,6.3,5.8,-0.28,990,6.9,787,21.03,111.46
1387,Soodhu Kavvum (2018) (2023),Hindi,Thriller,27.48,2017,157,7.1,6.8,0.38,1756,3.6,10,24.73,200.24
1388,The Lunchbox (2011),Malayalam,Family,59.0,2022,161,5.0,4.2,-0.02,1063,5.8,10,53.1,246.93
1389,Arjun Reddy (2010) (2018),Tamil,Crime,24.66,2012,129,7.7,9.0,-0.63,3282,8.1,2067,22.19,103.44
1390,Rockstar (2014),Hindi,Thriller,55.6,2025,130,8.0,7.1,0.59,3221,9.4,10,50.04,98.48
1391,Drishyam (2017),Tamil,Romance,18.94,2017,143,6.7,7.1,-0.04,2808,6.7,636,17.05,51.56
1392,Vikram (2011),Bengali,Biopic,23.49,2014,138,6.2,5.3,0.24,497,5.4,2884,21.14,86.56
1393,Angamaly Diaries (2013) (2021),Malayalam,Action,37.58,2022,178,5.0,3.5,0.68,1135,6.4,4520,9.87,122.63
1394,Fukrey Returns (2022),Tamil,Musical,89.64,2022,110,4.0,7.0,0.9,4548,3.4,3260,42.76,308.04
1395,Raanjhanaa (2016) (2018),Kannada,Romance,91.06,2023,150,4.8,5.9,-0.16,2007,6.4,3751,56.83,463.21
1396,Raanjhanaa (2014),Marathi,Action,10.67,2022,139,4.2,4.4,0.67,386,5.0,10,9.6,42.71
1397,Vikram (2014),Hindi,Sports,243.77,2016,133,5.5,6.7,-0.61,2340,4.2,3359,64.53,1538.23
1398,Visaranai (2013),Tamil,Crime,45.25,2019,140,3.1,2.4,0.73,3718,5.9,593,40.73,114.88
1399,Chennai Express (2020),Bengali,Thriller,98.31,2014,118,6.7,7.4,-0.26,1949,9.3,10,48.79,337.59
1400,Baahubali 2: The Conclusion (2019) (2016),Telugu,Thriller,15.59,2022,157,8.1,8.1,0.57,2350,7.6,3907,14.03,169.29
1401,Highway (2023),Malayalam,Romance,54.32,2015,130,5.6,5.9,-0.87,1476,3.0,4606,41.2,236.1
1402,Panga (2020),Tamil,Drama,50.67,2016,140,5.3,6.1,0.31,2025,4.0,10,10.7,160.96
1403,Thuppakki (2025) (2022),Hindi,Action,74.71,2010,142,6.8,8.3,0.93,759,5.7,925,16.45,408.15
1404,Andhadhun (2016),Hindi,Action,127.02,2018,150,7.0,7.9,-0.29,854,6.0,1027,12.48,308.67
1405,Bareilly Ki Barfi (2016),Malayalam,Drama,86.57,2017,145,8.3,7.8,-0.92,2337,8.0,446,37.53,106.0
1406,Pathaan (2024),Telugu,Romance,71.3,2023,153,6.3,6.6,0.87,3352,8.6,2633,43.66,223.32
1407,Fukrey Returns (2021),Hindi,Romance,169.9,2025,142,7.6,8.7,0.34,4590,8.6,1177,73.65,193.32
1408,My Name Is Khan (2016) (2018),Hindi,Sports,154.75,2023,140,6.0,6.6,0.4,2559,6.8,10,61.42,567.72
1409,KGF: Chapter 2 (2020),Telugu,Romance,28.05,2024,120,8.0,9.5,0.1,1299,5.7,2373,25.25,208.41
1410,Jai Bhim (2024),Malayalam,Drama,49.5,2018,128,6.8,9.7,0.48,2796,4.5,10,44.55,241.51
1411,Mary Kom (2014),Malayalam,Romance,36.74,2023,171,6.7,6.5,-0.6,1539,4.1,699,12.97,41.57
1412,Magadheera (2015),Telugu,Biopic,59.83,2010,153,8.1,8.7,-0.74,716,8.7,10,44.93,74.56
1413,Sultan (2011),Hindi,Romance,136.42,2010,167,6.7,6.0,0.76,3772,6.3,161,76.0,399.07
1414,Rathnan Prapancha (2022),Tamil,Musical,74.42,2021,145,6.5,5.8,0.99,1865,6.1,691,25.07,134.16
1415,Vikram Vedha (2021) (2025),Hindi,Thriller,254.14,2011,159,6.4,7.4,-0.11,3323,7.3,650,52.06,1026.34
1416,Fukrey Returns (2013),Bengali,Drama,92.8,2020,130,5.3,3.2,0.34,1782,6.1,2143,57.86,132.92
1417,Premam (2022),Malayalam,Comedy,50.21,2020,138,6.3,4.5,-0.18,3269,4.4,1364,22.34,201.2
1418,Dhoom 3 (2020) (2012),Telugu,Romance,34.47,2010,148,7.4,8.8,0.84,1603,3.0,1881,31.02,67.88
1419,Karthikeya 2 (2025),Telugu,Drama,60.84,2014,132,5.9,7.1,0.58,2139,6.3,3207,33.09,145.41
1420,Dum Laga Ke Haisha (2013),Tamil,Thriller,8.12,2019,141,5.8,6.2,0.76,3203,7.2,10,7.31,25.41
1421,Queen (2014) (2011),Hindi,Comedy,90.04,2022,156,5.7,4.4,0.04,1606,3.7,3814,58.16,417.08
1422,Dabangg (2010),Hindi,Thriller,163.02,2017,129,9.4,9.8,-0.78,360,5.8,24,59.46,362.15
1423,Roberrt (2013),Telugu,Action,8.03,2022,125,5.0,5.5,-0.98,2260,3.0,1855,7.23,78.96
1424,Raees (2018),Bengali,Comedy,75.83,2024,163,7.0,7.3,0.24,3374,10.0,4347,68.25,216.07
1425,Don 2 (2020),Hindi,Comedy,43.53,2012,156,7.1,7.5,0.46,2403,4.0,1455,37.58,388.49
1426,Kahaani (2024),Hindi,Comedy,6.32,2018,140,4.2,3.0,0.66,856,8.0,1619,5.69,75.33
1427,Panga (2019),Hindi,Thriller,15.53,2013,165,7.9,9.7,0.3,1018,5.0,10,13.98,74.52
1428,Maheshinte Prathikaaram (2022),Malayalam,Romance,53.56,2017,151,6.6,6.0,0.86,3085,4.2,5018,48.2,243.56
1429,PK (2013) (2016),Bengali,Drama,17.04,2023,150,8.1,8.5,-0.74,2887,5.6,1117,15.34,51.78
1430,Master (2023) (2017),Malayalam,Romance,39.57,2025,170,6.9,6.4,0.14,3600,4.7,322,35.61,66.28
1431,Bangalore Days (2011) (2022),Tamil,Family,75.33,2012,125,7.7,8.2,0.84,1927,7.3,10,46.53,65.6
1432,Gully Boy (2017),Hindi,Thriller,227.95,2016,138,4.1,5.4,0.19,1289,6.0,2385,62.09,1710.66
1433,KGF: Chapter 2 (2013),Telugu,Comedy,83.81,2022,147,7.9,9.2,-0.92,910,7.2,2805,53.77,199.74
1434,Vikram Vedha (2021) (2015),Hindi,Romance,73.02,2010,150,5.7,5.9,0.38,2221,6.5,1243,54.0,508.82
1435,Kahaani (2015),Hindi,Drama,109.27,2018,145,6.0,6.9,0.93,2349,5.1,2556,23.21,898.35
1436,Drishyam (Telugu remake) (2021),Tamil,Action,51.61,2015,110,7.2,5.7,-0.99,1726,7.4,10,46.45,48.71
1437,Toofan (2022),Bengali,Family,40.33,2025,142,7.0,8.1,0.51,3352,6.5,10,36.3,24.01
1438,Dum Laga Ke Haisha (2024),Tamil,Musical,46.6,2012,152,7.2,7.9,0.84,1116,3.4,2125,10.59,110.22
1439,Brahmastra (2022),Hindi,Drama,95.08,2020,146,5.6,8.0,0.92,2674,5.7,3325,75.4,400.59
1440,Raid (2015),Malayalam,Action,84.08,2012,126,5.3,4.5,-0.54,2790,8.2,10,71.21,242.31
1441,Rustom (2014),Hindi,Thriller,228.56,2020,152,5.3,3.9,0.05,1485,3.4,319,60.67,1154.19
1442,Pushpa: The Rise (2019),Telugu,Comedy,42.32,2025,130,6.6,7.3,-0.63,2905,3.0,191,38.09,84.38
1443,Paan Singh Tomar (2024),Bengali,Action,70.94,2012,147,8.3,8.8,0.91,941,8.5,10,63.85,317.25
1444,Tanu Weds Manu (2017),Telugu,Comedy,36.88,2015,168,5.4,5.6,0.63,1460,8.9,10,17.18,105.44
1445,Chhichhore (2018),Hindi,Biopic,202.41,2022,154,5.1,6.4,0.42,3950,6.9,2739,2.59,1382.11
1446,The Kashmir Files (2019),Hindi,Action,94.6,2020,129,9.4,8.6,-0.26,209,7.1,3251,0.94,947.87
1447,Special 26 (2017),Hindi,Drama,59.58,2021,140,6.1,6.6,0.99,2444,6.0,3285,39.18,469.58
1448,Master (2019),Tamil,Comedy,78.94,2023,141,5.1,5.0,-0.15,3005,5.2,3115,0.62,105.39
1449,Raazi (2014),Hindi,Thriller,71.12,2021,153,7.1,7.2,-0.11,770,3.1,3814,33.78,273.4
1450,Mary Kom (2011),Malayalam,Thriller,65.56,2020,147,6.4,7.3,-0.38,49,2.2,10,48.8,118.34
1451,Tanu Weds Manu (2019) (2012),Hindi,Romance,75.15,2010,117,5.5,5.9,0.36,1739,7.5,832,21.66,407.16
1452,Bhaag Milkha Bhaag (2021),Hindi,Thriller,206.5,2014,156,8.2,10.0,0.27,2049,8.1,4117,47.16,474.95
1453,Tanhaji (2021) (2019),Hindi,Musical,124.42,2019,125,5.2,5.6,-0.29,490,4.1,5253,53.9,1019.56
1454,Sanju (2011),Hindi,Action,102.28,2022,112,6.5,4.7,0.47,960,9.3,3727,17.24,303.54
1455,Barfi! (2020) (2013),Malayalam,Crime,60.09,2013,144,6.4,7.8,0.12,1046,7.8,10,15.06,148.87
1456,Talvar (2020) (2011),Tamil,Musical,45.77,2017,143,6.2,6.4,-0.75,1929,9.1,4607,21.18,345.8
