movie_id,title,genre,budget_million,release_year,runtime_min,critic_rating,audience_rating,review_sentiment,review_volume,star_power,social_media_buzz,marketing_spend_million,box_office_collection
2984,Golden Frontier (2024),Adventure,112.62,2024,179,7.3,6.1,0.07,42869,0.51,75683,7.01,376.17
2985,Fallen Horizon (2012),Thriller,167.48,2012,147,7.0,9.6,-0.18,45327,1.0,153370,25.63,343.0
2986,Neon Mirage (2019),Romance,161.46,2019,90,4.1,4.9,0.31,13895,0.99,26315,32.15,656.79
2987,Fallen Empire (2016),Comedy,24.51,2016,179,9.4,7.1,-0.46,29661,0.43,193673,26.53,5.0
2988,Lost Horizon (2022),Thriller,187.13,2022,151,7.7,5.9,-0.3,44430,0.45,179391,42.63,584.48
2989,Quantum Dream (2006),Horror,26.53,2006,151,4.5,7.1,0.98,44047,0.64,168389,46.74,294.99
2990,Silver Dream (2003),Thriller,128.74,2003,143,4.1,7.2,0.27,1298,0.4,34330,28.7,319.54
2991,Broken Journey (2013),Romance,136.12,2013,97,4.3,4.5,0.75,3962,0.65,22394,26.69,406.68
2992,Hidden Echo (2002),Adventure,137.58,2002,105,7.5,7.8,0.62,40763,0.58,101003,42.91,575.9
2993,Eternal Legacy (2023),Romance,56.74,2023,148,7.6,7.7,0.3,47059,0.53,89314,34.21,289.77
2994,Final Odyssey (2004),Drama,69.42,2004,121,6.9,8.5,0.68,31166,0.88,108220,52.49,347.93
2995,Golden Shadow (2015),Drama,111.99,2015,164,5.8,4.5,-0.43,7949,0.88,197306,29.91,232.99
2996,Golden Code (2022),Thriller,43.92,2022,169,7.1,5.7,0.27,45690,0.99,162653,35.31,248.9
2997,Dark Odyssey (2019),Sci-Fi,8.96,2019,132,7.0,7.8,0.18,30663,0.46,125313,9.47,106.83
2998,Eternal Code (2003),Adventure,114.62,2003,140,4.1,4.8,0.24,31580,0.92,16010,50.49,549.4
2999,Final Shadow (2023),Sci-Fi,95.73,2023,128,5.6,7.9,-0.66,48172,0.68,149798,26.49,259.3
3000,Eternal Code (2023),Drama,133.06,2023,97,4.3,4.3,-0.45,48742,0.71,183119,43.71,312.72
3001,Silent Odyssey (2001),Comedy,33.61,2001,88,9.2,5.9,-0.43,33453,0.93,193899,26.91,201.18
3002,Broken Frontier (2017),Action,168.98,2017,179,8.2,8.9,0.2,25553,0.96,138300,2.06,570.5
3003,Golden Labyrinth (2018),Thriller,33.51,2018,157,9.8,8.5,0.95,40299,0.81,32234,25.22,208.21
3004,Lost Storm (2018),Action,178.81,2018,117,5.8,7.7,0.91,12788,0.54,119788,10.56,529.35
3005,Silent Journey (2016),Drama,92.66,2016,121,9.1,9.0,-0.55,27973,0.64,85202,25.12,309.84
3006,Silver Journey (2013),Romance,112.21,2013,137,7.5,8.1,-0.39,28091,0.73,1374,20.64,279.74
3007,Eternal Mirage (2018),Horror,179.83,2018,108,6.6,7.0,-0.93,39952,0.88,101626,13.75,483.95
3008,Hidden Empire (2021),Thriller,63.48,2021,173,5.3,9.7,-0.2,28891,0.76,161656,9.18,294.86
3009,Silver Rebellion (2023),Drama,40.46,2023,135,8.3,8.0,0.67,10377,0.56,94985,44.26,190.23
3010,Midnight Frontier (2012),Adventure,91.92,2012,125,9.2,7.5,0.83,26067,0.59,92667,45.78,421.26
3011,Lost Journey (2011),Comedy,52.65,2011,113,5.4,6.4,-0.53,8091,0.34,26499,17.37,126.73
3012,Infinite Labyrinth (2005),Horror,107.93,2005,143,5.0,9.2,-0.47,36017,0.95,141104,30.72,279.25
3013,Final Dream (2020),Thriller,58.68,2020,124,8.0,5.7,-0.56,33003,0.36,31089,28.92,144.04
3014,Eternal Shadow (2003),Thriller,173.58,2003,135,9.7,4.1,-0.3,36213,0.71,127952,22.6,478.29
3015,Hidden Shadow (2018),Adventure,123.43,2018,134,8.3,5.1,0.61,23446,0.91,38491,18.1,445.26
3016,Broken Labyrinth (2015),Sci-Fi,5.05,2015,120,5.7,4.6,0.29,25270,0.59,84971,12.79,170.07
3017,Lost Whisper (2012),Romance,162.07,2012,163,6.4,5.9,0.57,41328,0.86,146941,52.63,639.34
3018,Crimson Rebellion (2003),Thriller,69.39,2003,144,6.2,8.8,0.17,10994,0.86,111406,50.33,286.41
3019,Final Labyrinth (2022),Romance,67.44,2022,102,8.9,7.8,-0.48,578,0.34,146085,26.2,149.28
3020,Fallen Journey (2016),Drama,79.7,2016,104,8.5,5.0,-0.54,12638,0.59,68083,43.83,128.4
3021,Midnight Journey (2022),Comedy,127.9,2022,89,7.4,8.6,-0.98,18005,0.78,177010,30.9,438.36
3022,Silver Labyrinth (2000),Horror,91.2,2000,102,5.6,6.9,0.56,36489,0.6,174468,6.95,370.4
3023,Lost Storm (2017),Horror,127.58,2017,124,9.4,7.0,0.69,9477,0.68,192676,49.7,378.67
3024,Midnight Code (2019),Comedy,33.62,2019,85,7.8,6.1,0.54,33093,0.72,3364,14.72,214.58
3025,Hidden Empire (2016),Thriller,194.18,2016,103,9.6,9.0,-0.85,25522,0.41,146946,43.0,417.36
3026,Silent Labyrinth (2014),Thriller,147.27,2014,171,7.4,5.8,0.52,4718,0.59,172438,32.59,707.73
3027,Broken Dream (2010),Drama,53.79,2010,110,8.8,4.5,-0.91,6229,0.32,122171,42.05,162.61
3028,Dark Odyssey (2024),Sci-Fi,146.21,2024,113,8.7,5.8,-0.79,3223,0.4,8821,29.33,313.93
3029,Neon Journey (2021),Sci-Fi,117.13,2021,143,6.0,8.1,-0.12,10273,0.66,5614,42.75,281.93
3030,Golden Empire (2012),Sci-Fi,26.29,2012,147,9.6,7.8,-0.05,2265,0.7,105334,3.9,161.34
3031,Silent Code (2000),Romance,39.75,2000,167,4.1,5.1,0.63,34072,0.4,174482,4.37,308.51
3032,Final Horizon (2016),Sci-Fi,13.06,2016,146,8.5,4.6,0.36,14567,0.83,27121,53.99,230.24
3033,Broken Mirage (2005),Comedy,162.8,2005,132,9.6,7.8,-0.69,6149,0.56,98794,45.48,485.42
3034,Crimson Mirage (2003),Horror,112.58,2003,146,6.0,7.9,-0.55,19614,0.94,178100,50.05,218.63
3035,Silver Code (2019),Horror,66.77,2019,102,7.8,6.1,-0.43,39259,0.57,7758,28.48,229.56
3036,Broken Rebellion (2015),Romance,29.64,2015,150,7.3,8.9,-0.75,29840,0.4,155923,28.66,77.02
3037,Fallen Storm (2014),Drama,99.39,2014,111,8.4,9.7,-0.42,15039,0.83,122909,32.97,346.34
3038,Neon Journey (2014),Comedy,107.43,2014,90,9.0,5.2,0.46,41093,0.7,196745,16.13,280.68
3039,Lost Empire (2005),Horror,141.88,2005,154,7.5,7.3,-0.52,45522,0.57,65960,44.54,392.41
3040,Dark Shadow (2014),Comedy,194.14,2014,143,8.7,4.0,0.67,33410,0.55,78541,50.11,560.88
3041,Golden Mirage (2013),Horror,89.81,2013,90,5.8,8.1,-0.06,28635,0.41,44864,54.62,189.77
3042,Dark Labyrinth (2010),Action,84.18,2010,115,5.3,6.4,-0.35,42583,0.54,36026,31.99,255.87
3043,Final Storm (2006),Drama,77.14,2006,178,6.5,5.1,-0.18,33551,0.32,94976,26.05,184.53
3044,Lost Empire (2008),Drama,166.25,2008,140,7.9,8.4,0.42,31746,0.65,76052,50.19,463.82
3045,Fallen Shadow (2015),Adventure,35.48,2015,138,5.1,8.7,0.03,17267,0.93,126209,45.65,227.55
3046,Neon Labyrinth (2004),Action,72.04,2004,169,7.9,4.6,-0.99,28948,0.86,163253,52.3,107.44
3047,Midnight Labyrinth (2024),Romance,146.37,2024,125,6.3,4.2,0.84,19829,0.32,172965,40.03,453.2
3048,Dark Legacy (2019),Horror,8.06,2019,102,8.6,5.9,-0.87,45742,0.92,132439,53.23,26.07
3049,Infinite Code (2009),Adventure,61.43,2009,171,4.2,7.6,0.88,15867,0.62,117571,7.16,410.48
3050,Final Labyrinth (2017),Horror,130.08,2017,107,7.9,8.6,-0.94,1123,0.43,170148,41.41,226.02
3051,Broken Journey (2002),Horror,41.26,2002,176,7.8,7.2,0.54,33812,0.83,154985,7.15,298.63
3052,Neon Rebellion (2012),Sci-Fi,64.03,2012,120,9.5,7.4,0.07,8086,0.53,169916,45.44,192.19
3053,Midnight Odyssey (2010),Sci-Fi,99.78,2010,109,8.1,8.6,0.01,17797,0.48,92885,38.45,250.88
3054,Silent Legacy (2016),Sci-Fi,87.29,2016,91,8.6,7.1,-0.85,19427,0.41,24309,2.93,101.88
3055,Hidden Horizon (2021),Sci-Fi,25.68,2021,166,9.2,7.5,-0.52,45455,0.64,188044,36.76,128.82
3056,Silver Dream (2012),Sci-Fi,187.96,2012,104,7.9,7.0,0.56,18631,0.37,119401,10.48,573.48
3057,Broken Shadow (2005),Action,13.64,2005,89,5.7,9.1,0.78,15520,0.85,60908,10.26,251.25
3058,Hidden Dream (2016),Drama,151.2,2016,102,9.0,5.4,0.06,9735,0.63,127821,10.73,417.54
3059,Quantum Storm (2012),Romance,18.93,2012,117,8.3,5.5,-0.29,33134,0.61,69737,30.06,152.32
3060,Silent Whisper (2018),Comedy,96.12,2018,163,6.5,4.7,-0.88,10007,0.3,84840,8.7,73.69
3061,Quantum Storm (2020),Sci-Fi,39.21,2020,119,8.1,8.8,0.36,28384,0.87,12285,9.29,231.04
3062,Infinite Journey (2018),Action,32.51,2018,149,9.0,6.4,-0.44,6208,0.64,76816,16.86,44.94
3063,Silver Empire (2009),Adventure,29.55,2009,147,9.7,6.0,-0.89,25298,0.61,50304,2.05,55.21
3064,Lost Labyrinth (2002),Adventure,93.29,2002,169,9.5,9.7,0.33,5031,0.83,185877,18.0,343.3
3065,Crimson Horizon (2013),Horror,105.52,2013,156,5.9,9.4,-0.03,32282,0.34,24901,37.87,310.67
3066,Dark Shadow (2018),Romance,31.01,2018,155,6.4,9.6,-0.98,45882,0.56,90096,36.89,5.0
3067,Fallen Frontier (2004),Adventure,195.98,2004,125,4.6,4.8,-0.78,30404,0.7,13220,58.23,568.21
3068,Crimson Mirage (2004),Romance,55.26,2004,134,5.4,9.2,0.4,19037,0.62,47692,8.94,231.85
3069,Crimson Horizon (2019),Romance,94.47,2019,114,9.1,5.9,-0.87,35967,0.43,141334,52.2,39.87
3070,Dark Legacy (2016),Action,47.17,2016,122,6.1,4.1,0.73,20204,0.51,40241,24.69,283.1
3071,Hidden Whisper (2020),Comedy,101.31,2020,119,7.6,6.3,-0.38,1066,0.51,70326,24.45,257.06
3072,Lost Dream (2009),Sci-Fi,152.42,2009,150,7.9,7.0,-0.82,25705,0.99,37866,22.23,501.04
3073,Crimson Rebellion (2004),Romance,106.61,2004,130,8.5,4.6,0.52,33105,0.53,156032,9.23,403.74
3074,Crimson Odyssey (2003),Action,60.7,2003,92,5.1,7.1,0.05,36003,0.44,165899,29.75,211.32
3075,Final Horizon (2005),Horror,53.44,2005,152,5.8,8.8,-0.39,11209,0.88,184082,47.67,211.14
3076,Fallen Mirage (2003),Drama,152.99,2003,121,6.6,6.2,-0.19,17608,0.59,46051,52.78,492.83
3077,Crimson Horizon (2006),Horror,28.06,2006,169,6.1,6.0,-0.96,29436,0.61,144085,57.85,5.21
3078,Crimson Frontier (2006),Action,77.14,2006,97,9.7,6.0,0.33,34732,0.68,10633,47.55,280.21
3079,Silver Labyrinth (2017),Action,34.54,2017,157,8.8,9.4,-0.27,26383,0.72,101570,38.14,55.99
3080,Eternal Shadow (2002),Action,55.31,2002,129,6.8,4.3,0.43,15620,0.71,150704,30.86,151.65
3081,Quantum Odyssey (2000),Romance,34.77,2000,113,9.1,6.6,0.26,43414,0.32,54641,52.74,210.07
3082,Lost Legacy (2023),Action,177.92,2023,125,6.0,5.5,0.3,46254,0.87,172546,44.89,582.18
3083,Golden Rebellion (2024),Drama,147.72,2024,140,8.6,9.2,0.59,47298,0.44,108096,11.35,225.84
3084,Fallen Code (2003),Romance,114.38,2003,172,5.3,4.6,0.26,49286,0.5,41754,41.59,395.07
3085,Quantum Frontier (2005),Horror,48.76,2005,100,8.5,6.4,-0.16,38882,0.42,67371,27.0,167.92
3086,Hidden Code (2008),Drama,104.49,2008,96,6.6,6.4,-0.22,23973,0.84,195683,36.56,254.67
3087,Silver Horizon (2021),Adventure,106.56,2021,150,4.6,9.2,-0.76,33421,0.71,77056,54.1,360.39
3088,Golden Empire (2013),Thriller,120.13,2013,146,5.6,5.2,0.56,39727,0.83,198615,39.85,436.37
3089,Crimson Labyrinth (2011),Horror,16.72,2011,103,6.3,7.7,0.52,30495,0.76,141030,56.45,179.98
3090,Infinite Echo (2024),Action,194.72,2024,114,8.3,4.8,-0.51,44971,0.37,99736,52.25,290.41
3091,Midnight Echo (2019),Sci-Fi,95.76,2019,100,4.4,9.5,0.73,20950,0.51,25975,9.48,259.51
3092,Infinite Empire (2023),Sci-Fi,185.67,2023,172,7.8,7.4,0.18,34078,0.66,130894,2.68,517.84
3093,Crimson Odyssey (2024),Romance,6.91,2024,97,8.2,7.6,-0.04,49802,0.51,104425,24.3,83.77
3094,Eternal Labyrinth (2003),Sci-Fi,53.27,2003,153,7.8,6.5,-0.97,8637,0.45,34096,52.19,110.35
3095,Silent Code (2020),Horror,25.28,2020,107,8.4,6.0,-0.23,16265,0.91,87650,15.35,132.69
3096,Lost Labyrinth (2023),Romance,155.08,2023,146,5.0,5.2,0.28,27298,0.82,27347,42.1,387.16
3097,Fallen Empire (2011),Horror,67.42,2011,115,7.4,7.5,-0.82,9770,0.54,48486,29.61,232.75
3098,Fallen Code (2009),Action,168.9,2009,137,9.5,9.5,-0.08,1278,0.84,68148,45.27,416.43
3099,Fallen Whisper (2021),Comedy,167.32,2021,101,7.5,6.1,0.99,46890,0.74,95285,11.57,453.51
3100,Dark Whisper (2006),Comedy,135.22,2006,133,7.5,9.1,0.43,21133,0.3,161075,15.87,449.41
3101,Golden Shadow (2002),Drama,134.83,2002,133,8.3,4.9,0.09,40935,0.57,31882,16.07,217.76
3102,Quantum Code (2022),Action,141.53,2022,151,5.9,9.4,0.07,14807,0.5,185469,33.81,210.33
3103,Broken Dream (2013),Sci-Fi,136.38,2013,110,8.1,6.0,-0.91,37864,0.45,3004,18.8,231.24
3104,Fallen Whisper (2023),Action,80.45,2023,97,9.3,6.2,0.91,7857,0.48,106073,49.08,376.21
3105,Silent Rebellion (2009),Thriller,138.15,2009,122,4.1,6.7,0.86,3053,0.96,154080,22.11,416.84
3106,Midnight Labyrinth (2015),Comedy,179.99,2015,106,9.0,8.2,0.36,29320,0.64,187943,40.33,465.01
3107,Silver Journey (2015),Sci-Fi,69.85,2015,169,5.3,8.2,-0.8,20987,0.89,85930,57.01,167.18
3108,Fallen Frontier (2021),Horror,189.25,2021,113,6.6,6.8,-0.58,14471,0.45,10800,37.2,340.83
3109,Crimson Rebellion (2009),Horror,7.65,2009,129,8.9,7.0,-0.63,22688,0.42,53270,16.04,5.0
3110,Crimson Storm (2024),Comedy,73.07,2024,130,8.8,4.2,0.04,13380,0.92,181007,50.17,227.42
3111,Broken Labyrinth (2012),Action,30.76,2012,123,9.2,5.8,-0.58,31810,0.65,99665,2.73,14.38
3112,Fallen Labyrinth (2005),Sci-Fi,29.69,2005,153,9.5,6.0,0.39,5064,0.93,48874,16.88,326.28
3113,Crimson Empire (2011),Drama,164.01,2011,162,6.6,7.2,0.09,39732,0.34,37958,24.47,524.03
3114,Quantum Legacy (2008),Horror,184.08,2008,166,7.8,7.2,-0.96,23599,0.94,172108,13.37,262.36
3115,Final Journey (2012),Action,156.66,2012,152,6.3,8.1,0.49,29622,0.59,37229,37.03,326.8
3116,Dark Rebellion (2003),Drama,195.44,2003,123,6.0,8.2,-0.62,20562,0.41,16289,34.36,375.76
3117,Hidden Echo (2023),Adventure,47.18,2023,104,6.5,5.4,0.65,14635,0.78,11321,25.58,259.68
3118,Golden Mirage (2010),Sci-Fi,32.46,2010,161,8.3,8.5,-0.29,12915,0.86,99297,19.07,139.76
3119,Crimson Rebellion (2019),Comedy,106.54,2019,152,6.9,4.1,-0.32,4205,0.33,153184,27.17,136.33
3120,Eternal Horizon (2017),Adventure,166.66,2017,119,8.7,8.2,-0.98,36626,0.99,11652,18.89,252.86
3121,Infinite Horizon (2010),Thriller,12.77,2010,92,8.3,4.6,0.98,9544,0.79,150506,14.83,252.63
3122,Quantum Journey (2024),Adventure,199.14,2024,136,4.1,8.2,0.22,37450,0.52,87179,22.37,361.78
3123,Silent Frontier (2020),Romance,122.44,2020,124,7.7,7.1,-0.15,20849,0.41,5712,36.94,202.58
3124,Golden Labyrinth (2003),Comedy,195.89,2003,120,6.5,6.5,-0.81,38468,0.57,10560,39.61,449.79
3125,Dark Horizon (2017),Drama,76.19,2017,90,6.6,8.0,0.4,37897,0.45,107331,19.25,148.73
3126,Fallen Whisper (2000),Action,94.31,2000,170,8.7,4.2,-0.43,23217,0.65,54413,56.95,200.91
3127,Lost Horizon (2006),Adventure,151.71,2006,154,7.2,5.3,0.98,38871,0.85,77874,17.19,468.4
3128,Lost Storm (2005),Horror,159.58,2005,157,9.1,7.6,0.9,4974,0.76,89123,43.3,460.51
3129,Silent Rebellion (2014),Sci-Fi,50.44,2014,100,8.1,8.9,0.47,9147,0.61,56016,6.73,301.6
3130,Midnight Odyssey (2017),Adventure,186.31,2017,130,7.2,6.2,0.94,14690,0.38,23909,40.56,700.65
3131,Neon Horizon (2023),Comedy,174.15,2023,143,8.4,5.5,-0.79,40443,0.97,32816,28.68,562.74
3132,Crimson Mirage (2010),Horror,8.55,2010,122,4.2,7.0,-0.44,45873,0.49,91772,35.01,49.25
3133,Fallen Legacy (2019),Horror,30.07,2019,102,4.2,7.6,-0.49,15169,0.49,153698,12.68,9.85
3134,Hidden Frontier (2023),Thriller,101.74,2023,96,4.5,6.4,-0.86,33497,0.75,21946,27.15,235.71
3135,Hidden Horizon (2014),Sci-Fi,94.89,2014,138,6.5,9.1,0.94,23691,0.84,139528,46.44,413.14
3136,Broken Echo (2015),Adventure,143.14,2015,175,5.4,7.0,-0.88,46063,0.99,58859,46.49,467.26
3137,Eternal Empire (2006),Drama,22.49,2006,131,9.7,4.2,0.71,33223,0.98,64968,15.78,206.72
3138,Crimson Journey (2020),Sci-Fi,130.75,2020,85,7.1,5.3,0.54,38287,0.94,138452,22.45,365.38
3139,Hidden Legacy (2009),Adventure,125.19,2009,99,7.8,6.6,-0.25,36745,0.6,91283,2.22,184.67
3140,Lost Journey (2011),Sci-Fi,50.56,2011,175,5.6,8.0,-0.96,15804,0.42,47464,7.22,75.26
3141,Lost Whisper (2023),Action,110.77,2023,164,5.9,5.3,-0.99,17643,0.71,100773,9.35,132.7
3142,Fallen Journey (2013),Romance,48.33,2013,105,5.9,9.7,-0.59,43250,0.31,166013,19.03,61.18
3143,Hidden Code (2024),Adventure,33.65,2024,85,8.1,5.8,-0.01,34634,0.44,146119,46.02,186.0
3144,Eternal Frontier (2004),Horror,116.76,2004,177,6.7,7.1,-0.08,25400,0.3,38434,31.59,210.32
3145,Crimson Code (2020),Drama,195.61,2020,151,7.0,4.1,0.17,666,0.43,104204,47.97,414.1
3146,Lost Horizon (2017),Adventure,51.2,2017,96,7.4,9.1,0.54,20548,0.63,198782,45.78,213.75
3147,Midnight Dream (2004),Adventure,74.29,2004,112,8.5,8.6,-0.25,7850,0.58,47311,36.05,196.05
3148,Lost Horizon (2002),Action,55.03,2002,123,4.5,5.1,-0.68,30010,0.56,105935,30.99,187.53
3149,Hidden Mirage (2022),Horror,56.96,2022,121,8.5,9.4,0.6,38963,0.88,40869,56.02,360.85
3150,Midnight Dream (2004),Romance,83.82,2004,179,7.3,5.8,-0.33,31034,0.77,92509,35.02,271.56
3151,Lost Echo (2023),Action,141.86,2023,144,7.9,8.0,-0.43,45087,0.96,140961,30.0,278.52
3152,Golden Dream (2016),Romance,12.57,2016,115,5.9,8.8,0.53,26248,0.61,133846,52.41,236.45
3153,Silver Storm (2018),Romance,191.64,2018,142,6.4,8.3,0.87,42231,0.49,22750,6.14,781.46
3154,Eternal Storm (2018),Romance,14.02,2018,95,5.3,9.3,0.83,1427,0.39,143475,40.05,166.6
3155,Dark Empire (2024),Action,176.84,2024,113,9.7,9.0,-0.73,49450,0.77,168903,8.56,380.46
3156,Infinite Journey (2020),Sci-Fi,179.4,2020,173,6.9,9.8,0.01,11600,0.89,58275,49.55,313.07
3157,Golden Frontier (2011),Adventure,107.28,2011,97,9.8,5.1,-0.81,13743,0.43,29910,47.97,109.62
3158,Silent Journey (2024),Romance,31.71,2024,135,6.8,5.8,0.92,31278,0.92,126933,31.21,234.7
3159,Midnight Horizon (2008),Sci-Fi,115.2,2008,138,5.3,7.7,-0.57,42065,0.67,185832,40.34,320.89
3160,Neon Echo (2000),Adventure,127.58,2000,103,6.9,8.3,-0.61,12598,0.4,89664,46.81,236.69
3161,Dark Whisper (2017),Horror,172.26,2017,142,4.2,7.1,0.78,47686,0.75,4603,30.03,523.13
3162,Final Echo (2020),Adventure,112.42,2020,120,9.2,4.4,0.94,48152,0.66,151800,54.55,463.06
3163,Neon Rebellion (2003),Horror,85.09,2003,112,8.7,8.9,0.4,47058,0.32,92541,27.35,198.86
3164,Midnight Dream (2009),Drama,168.47,2009,152,8.2,9.6,-0.76,31744,0.58,126041,53.74,445.94
3165,Quantum Odyssey (2024),Thriller,196.29,2024,87,7.5,6.4,-0.03,26077,0.85,30600,35.8,457.61
3166,Quantum Odyssey (2006),Sci-Fi,130.8,2006,173,7.4,5.3,0.63,20857,0.69,72449,26.72,377.46
3167,Dark Mirage (2021),Adventure,175.51,2021,125,9.8,4.1,0.14,913,0.5,41986,2.24,524.23
3168,Quantum Odyssey (2022),Horror,121.75,2022,119,5.6,5.4,-0.73,29886,0.95,21155,19.14,372.19
3169,Midnight Shadow (2000),Thriller,139.51,2000,177,8.5,8.1,-0.66,22812,0.47,125321,52.34,369.26
3170,Golden Shadow (2016),Romance,139.19,2016,177,7.4,9.3,0.73,18898,0.48,40510,26.87,570.02
3171,Fallen Labyrinth (2023),Thriller,142.43,2023,160,9.7,4.5,0.05,42947,0.55,47541,26.45,501.76
3172,Dark Dream (2001),Thriller,67.6,2001,168,8.8,7.2,0.41,9218,0.93,191643,30.39,289.95
3173,Dark Whisper (2010),Romance,117.25,2010,165,9.8,8.0,-0.25,500,0.66,68059,18.61,322.91
3174,Eternal Code (2008),Sci-Fi,120.86,2008,160,7.4,5.6,0.06,41730,0.78,134436,30.51,304.29
3175,Lost Labyrinth (2006),Adventure,66.44,2006,134,5.2,7.3,0.95,35799,0.98,57753,23.79,333.48
3176,Eternal Rebellion (2021),Romance,73.22,2021,158,6.9,8.1,-0.34,17955,0.85,104656,54.75,384.79
3177,Silent Frontier (2016),Drama,153.64,2016,166,8.1,8.9,0.35,47578,0.42,71590,34.71,490.14
3178,Final Labyrinth (2016),Comedy,118.63,2016,114,8.5,6.6,-0.65,16042,0.85,99239,50.38,379.06
3179,Golden Journey (2001),Adventure,34.1,2001,156,4.0,8.3,-0.76,12270,0.82,70501,41.84,153.47
3180,Lost Dream (2005),Action,168.34,2005,161,6.9,5.8,0.57,48273,0.46,38849,14.33,490.56
3181,Golden Labyrinth (2013),Romance,177.21,2013,179,5.4,5.2,0.69,35263,0.53,2773,52.32,500.87
3182,Crimson Code (2005),Romance,95.9,2005,154,9.1,5.1,0.34,4077,0.8,184161,7.06,435.7
3183,Neon Frontier (2001),Thriller,45.74,2001,138,4.9,6.1,-0.68,48175,0.47,119578,28.02,136.56
3184,Eternal Echo (2000),Drama,189.78,2000,155,7.9,4.2,-0.52,34977,0.45,155992,15.87,464.93
3185,Hidden Journey (2009),Horror,177.04,2009,169,5.5,5.6,0.82,14822,0.79,66178,33.18,329.57
3186,Dark Journey (2020),Horror,52.65,2020,135,6.1,7.8,-0.42,39385,0.92,81648,19.4,99.01
3187,Silent Journey (2004),Thriller,23.64,2004,112,9.5,7.8,0.64,9028,0.35,25503,43.92,160.26
3188,Eternal Dream (2001),Sci-Fi,90.93,2001,148,5.4,4.4,-0.43,8470,0.61,138178,56.34,244.02
3189,Eternal Echo (2021),Adventure,136.9,2021,169,4.6,5.7,0.88,17639,0.73,59090,43.13,522.76
3190,Infinite Frontier (2015),Romance,39.2,2015,105,4.4,7.3,0.83,32364,0.77,141838,22.61,304.07
3191,Silver Storm (2024),Adventure,105.08,2024,172,6.9,5.8,-0.91,44061,1.0,103744,36.8,348.79
3192,Silver Journey (2001),Adventure,87.96,2001,111,7.7,6.4,0.54,10411,0.78,53753,53.53,363.87
3193,Fallen Journey (2009),Romance,178.66,2009,111,5.9,8.1,-0.66,7712,0.73,158747,17.66,506.57
3194,Broken Storm (2001),Thriller,88.77,2001,161,8.0,4.1,-0.57,35367,0.99,37284,8.86,301.54
3195,Final Horizon (2015),Adventure,109.09,2015,134,4.4,5.6,-0.08,33680,0.34,144069,9.58,162.9
3196,Golden Mirage (2015),Romance,191.28,2015,113,9.0,4.8,0.15,28688,0.35,53004,30.7,353.69
3197,Lost Frontier (2018),Sci-Fi,63.44,2018,123,8.7,4.7,-0.35,48172,0.69,83511,44.46,148.26
3198,Golden Journey (2006),Adventure,61.35,2006,141,9.7,9.6,0.15,49125,0.55,198300,40.12,220.66
3199,Neon Shadow (2021),Comedy,160.92,2021,176,9.4,6.2,-0.66,16646,0.37,182387,28.33,306.15
3200,Final Empire (2011),Action,59.12,2011,121,6.1,7.1,-0.96,3493,0.51,144056,44.3,47.65
3201,Crimson Code (2023),Action,167.21,2023,177,6.3,8.3,0.14,12154,0.77,25984,38.77,477.02
3202,Neon Legacy (2014),Action,23.63,2014,148,8.3,4.3,0.03,746,0.92,199990,38.44,190.27
3203,Lost Odyssey (2007),Comedy,26.7,2007,132,4.8,5.4,0.38,45238,0.37,88320,13.74,167.99
3204,Dark Echo (2005),Romance,180.76,2005,106,5.8,8.8,0.3,40245,0.68,75132,20.13,560.01
3205,Silent Rebellion (2009),Thriller,110.46,2009,114,4.7,9.0,0.79,25487,0.51,130145,21.98,378.39
3206,Final Dream (2002),Horror,145.17,2002,112,6.6,6.2,-0.08,30735,0.77,88895,48.88,479.17
3207,Silver Rebellion (2018),Drama,48.93,2018,107,7.2,6.2,-0.98,14156,0.68,117171,46.96,178.36
3208,Infinite Code (2016),Romance,37.42,2016,88,5.2,8.4,0.26,15678,0.95,65176,16.66,201.57
3209,Fallen Rebellion (2006),Comedy,167.82,2006,87,4.2,5.7,0.35,29406,0.33,186382,5.2,502.19
3210,Final Shadow (2020),Adventure,74.93,2020,145,8.2,4.7,0.04,3189,0.63,142386,46.53,339.1
3211,Silent Journey (2019),Sci-Fi,93.73,2019,88,4.1,5.5,0.38,33855,0.43,91976,25.77,338.5
3212,Infinite Storm (2003),Comedy,10.45,2003,149,9.6,6.2,-0.35,1968,0.68,68120,14.75,52.57
3213,Neon Odyssey (2013),Adventure,80.25,2013,96,5.3,4.3,-0.7,732,0.9,73949,8.79,237.81
3214,Broken Storm (2019),Horror,155.24,2019,97,7.9,6.8,0.33,40153,0.94,18126,2.74,462.01
3215,Silver Odyssey (2021),Action,165.15,2021,118,6.5,8.3,-0.51,14732,0.58,144102,26.81,250.1
3216,Neon Odyssey (2014),Romance,141.26,2014,143,4.3,7.0,-0.09,24024,0.87,192690,21.71,331.72
3217,Fallen Legacy (2023),Horror,139.98,2023,177,6.7,4.4,-0.02,35154,0.5,128631,42.4,278.23
3218,Golden Frontier (2007),Action,103.72,2007,157,7.0,6.6,-0.05,17193,0.3,141127,58.65,143.36
3219,Broken Odyssey (2020),Drama,109.97,2020,115,9.0,8.1,0.2,24964,0.9,21366,13.99,433.92
3220,Eternal Empire (2014),Adventure,149.81,2014,155,8.2,4.3,-0.94,26019,0.38,86966,16.1,342.25
3221,Silent Code (2021),Adventure,53.22,2021,97,4.5,4.3,0.98,25983,0.31,31214,21.56,238.48
